ID,Age,Work_Experience,Family_Size,Segmentation,Gender_Male,Ever_Married_Unknown,Ever_Married_Yes,Graduated_Unknown,Graduated_Yes,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Profession_Unknown,Spending_Score_High,Spending_Score_Low
459006,-1.404307516366316,-0.48191688770281466,0.7509086667173046,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
460204,-0.14762470223174637,0.398745267315868,0.7509086667173046,A,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
465257,-1.404307516366316,0.398745267315868,1.4039424858496614,D,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
466762,1.168900150671136,-0.48191688770281466,0.0978748475849478,B,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
464318,2.664951119878957,-0.48191688770281466,-1.2081927906797658,D,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
459634,-0.26730877976837203,-0.48191688770281466,0.0978748475849478,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
465416,0.6901638405246333,-0.48191688770281466,0.7509086667173046,A,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
467275,-0.6862030511465619,-0.48191688770281466,-0.555158971547409,D,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
462117,-0.6862030511465619,-0.48191688770281466,-0.555158971547409,D,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
460710,-0.3271508185366849,-0.7754709393757089,0.0978748475849478,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
460098,1.109058111902823,-0.48191688770281466,-1.2081927906797658,B,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
465787,-1.5239915939029416,-0.48191688770281466,1.4039424858496614,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
463365,1.4082683057443872,-0.48191688770281466,-0.555158971547409,D,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
464042,-0.08778266346343355,1.8665155256803392,-0.555158971547409,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
467627,0.09174345284150495,-0.7754709393757089,-1.2081927906797658,A,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
464720,0.1515854916098178,-0.7754709393757089,0.0978748475849478,D,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
461123,-1.404307516366316,-0.18836283602992043,0.7509086667173046,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
465413,-0.14762470223174637,-0.7754709393757089,0.0978748475849478,A,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
465126,-0.5066769348416233,1.2794074223345506,0.7509086667173046,A,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
465950,0.5106377242196948,0.9858533706616565,-0.555158971547409,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
466734,1.168900150671136,-0.48191688770281466,0.7509086667173046,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
466222,0.45079568545138193,0.6922993189887623,0.0978748475849478,C,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
466142,-0.8657291674515004,-0.7754709393757089,-0.555158971547409,A,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
467888,-0.9854132449881261,-0.7754709393757089,0.7509086667173046,B,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
461992,-0.3869928573049977,-0.48191688770281466,-1.2081927906797658,A,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
460522,-0.8657291674515004,-0.48191688770281466,-0.555158971547409,C,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
459973,0.39095364668306914,-0.7754709393757089,-0.555158971547409,A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
460695,1.8271625771225772,-0.48191688770281466,-1.2081927906797658,A,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
464260,1.7074784995859515,0.10519121564297379,0.0978748475849478,C,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
464140,2.3657409260373927,-0.48191688770281466,-0.555158971547409,B,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
465606,-0.3869928573049977,-0.48191688770281466,0.0978748475849478,A,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
459050,-1.4641495551346286,-0.7754709393757089,0.0978748475849478,D,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
462330,-0.8058871286831876,-0.48191688770281466,-1.2081927906797658,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
459940,0.1515854916098178,-0.48191688770281466,-0.555158971547409,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
466352,1.2885842282077615,-0.48191688770281466,-0.555158971547409,B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
463558,2.664951119878957,-0.48191688770281466,-0.555158971547409,C,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
460049,-0.02794062469512071,-0.7754709393757089,-0.555158971547409,A,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
464148,0.39095364668306914,1.8665155256803392,0.0978748475849478,C,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
465503,-0.5066769348416233,1.572961474007445,-0.555158971547409,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
465082,1.4082683057443872,-0.7754709393757089,-1.2081927906797658,A,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
459832,1.3484262669760745,-0.7754709393757089,-1.2081927906797658,B,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
464609,-0.26730877976837203,0.10519121564297379,-0.555158971547409,C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
466703,0.1515854916098178,-0.7754709393757089,-0.555158971547409,C,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
466864,-0.6862030511465619,1.572961474007445,-1.2081927906797658,D,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
461458,-0.2074667410000592,0.9858533706616565,-1.2081927906797658,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
459218,2.664951119878957,-0.7754709393757089,0.0978748475849478,C,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
462860,-0.8058871286831876,1.572961474007445,1.4039424858496614,D,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
462033,-0.6862030511465619,-0.48191688770281466,-1.2081927906797658,A,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
467695,-0.02794062469512071,-0.48191688770281466,-0.555158971547409,D,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
463090,0.6901638405246333,0.10519121564297379,-0.555158971547409,B,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
459219,0.2114275303781306,-0.7754709393757089,0.0978748475849478,C,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
460148,1.7673205383542643,-0.48191688770281466,-0.555158971547409,A,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
461603,-0.26730877976837203,-0.48191688770281466,-1.2081927906797658,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
466359,-1.2846234388296902,-0.7754709393757089,0.7509086667173046,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
464655,-0.26730877976837203,-0.7754709393757089,1.4039424858496614,A,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
466088,-0.7460450899148747,-0.7754709393757089,2.710010124114375,B,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
461205,-0.9854132449881261,-0.48191688770281466,0.0978748475849478,D,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
462822,-1.4641495551346286,-0.7754709393757089,0.7509086667173046,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
459076,1.527952383281013,-0.7754709393757089,-0.555158971547409,C,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
463410,-0.3869928573049977,-0.48191688770281466,-0.555158971547409,B,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
463879,0.09174345284150495,-0.7754709393757089,-0.555158971547409,C,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
462827,-1.2846234388296902,-0.48191688770281466,0.0978748475849478,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
461500,-1.0452552837564388,-0.7754709393757089,0.0978748475849478,B,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
461553,-0.26730877976837203,-0.48191688770281466,0.0978748475849478,A,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
467912,1.0492160731345104,-0.48191688770281466,-0.555158971547409,A,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
465029,1.8271625771225772,-0.48191688770281466,-0.555158971547409,C,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
460062,-0.8657291674515004,0.398745267315868,-1.2081927906797658,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
462863,-0.8657291674515004,0.6922993189887623,-1.2081927906797658,D,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
460465,-0.44683489607331056,-0.7754709393757089,0.0978748475849478,D,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
460335,1.168900150671136,-0.7754709393757089,-0.555158971547409,B,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
466067,1.527952383281013,-0.7754709393757089,1.4039424858496614,C,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
463962,-0.5066769348416233,2.747177680699022,-0.555158971547409,B,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
459807,2.246056848500767,-0.48191688770281466,-1.2081927906797658,A,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
463364,1.6476364608176386,-0.48191688770281466,-0.555158971547409,B,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
463599,-0.7460450899148747,2.1600695773532332,-0.555158971547409,C,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
462686,-0.14762470223174637,1.8665155256803392,0.7509086667173046,A,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
462949,-0.5066769348416233,-0.48191688770281466,0.0978748475849478,B,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
460275,0.5106377242196948,0.9858533706616565,-1.2081927906797658,A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
461184,-1.4641495551346286,-0.48191688770281466,0.7509086667173046,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
460728,-0.26730877976837203,-0.7754709393757089,-1.2081927906797658,B,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
462416,0.09174345284150495,-0.7754709393757089,-0.555158971547409,B,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
460846,-1.4641495551346286,-0.48191688770281466,0.7509086667173046,D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
459542,-1.2247814000613775,-0.18836283602992043,1.4039424858496614,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
459080,2.0066886934275154,-0.7754709393757089,-0.555158971547409,D,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
463106,2.4255829648057055,-0.7754709393757089,-1.2081927906797658,B,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
464728,0.2114275303781306,-0.48191688770281466,0.7509086667173046,D,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
466474,-0.8657291674515004,0.9858533706616565,0.0978748475849478,A,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
461711,-0.5066769348416233,1.572961474007445,0.0978748475849478,A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
460347,-0.2074667410000592,3.3342857840448104,-0.555158971547409,C,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
467689,-0.5066769348416233,-0.48191688770281466,-1.2081927906797658,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
460260,-1.404307516366316,-0.7754709393757089,0.0978748475849478,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
466344,-0.02794062469512071,-0.7754709393757089,-0.555158971547409,A,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
466437,0.7500058792929462,-0.7754709393757089,-1.2081927906797658,D,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
460423,0.5704797629880076,0.10519121564297379,-1.2081927906797658,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
459590,-1.2846234388296902,-0.48191688770281466,0.0978748475849478,D,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
464668,-0.6862030511465619,-0.48191688770281466,0.7509086667173046,D,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
463049,0.45079568545138193,-0.18836283602992043,1.4039424858496614,A,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
460458,-0.14762470223174637,-0.48191688770281466,-0.555158971547409,D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
462407,-0.3869928573049977,-0.18836283602992043,0.7509086667173046,A,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
459450,0.6901638405246333,0.398745267315868,0.7509086667173046,A,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
463255,-0.08778266346343355,0.10519121564297379,-0.555158971547409,A,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
462574,-1.404307516366316,-0.48191688770281466,1.4039424858496614,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
465761,-0.08778266346343355,2.747177680699022,-0.555158971547409,A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
467728,-0.3271508185366849,-0.48191688770281466,1.4039424858496614,B,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
465841,0.5106377242196948,0.10519121564297379,-1.2081927906797658,A,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
460117,0.27126956914644346,1.8665155256803392,-1.2081927906797658,D,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
466619,-0.3869928573049977,0.6922993189887623,-0.555158971547409,C,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
461722,-0.9854132449881261,-0.48191688770281466,0.0978748475849478,B,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
460898,0.27126956914644346,0.10519121564297379,0.7509086667173046,B,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463627,-1.1050973225247518,0.6922993189887623,-0.555158971547409,D,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
460403,0.7500058792929462,0.10519121564297379,-1.2081927906797658,A,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
459818,1.4681103445127002,-0.48191688770281466,-1.2081927906797658,D,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
463732,-1.3444654775980032,-0.7754709393757089,0.7509086667173046,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
462499,1.7074784995859515,1.572961474007445,-0.555158971547409,D,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
467112,-0.02794062469512071,-0.48191688770281466,-0.555158971547409,B,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
459902,0.5106377242196948,1.572961474007445,-0.555158971547409,C,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
463233,0.39095364668306914,-0.7754709393757089,1.4039424858496614,B,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
467721,-0.14762470223174637,-0.7754709393757089,-1.2081927906797658,D,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
465915,-0.2074667410000592,1.572961474007445,-0.555158971547409,B,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
464506,-0.6862030511465619,1.572961474007445,-0.555158971547409,D,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
460624,0.809847918061259,0.6922993189887623,-0.555158971547409,A,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
462020,-1.1050973225247518,3.040731732371916,-0.555158971547409,C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
464320,1.8271625771225772,-0.7754709393757089,-0.555158971547409,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
467687,-0.3271508185366849,-0.48191688770281466,0.7509086667173046,D,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
461561,0.1515854916098178,-0.7754709393757089,-0.555158971547409,C,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
465953,0.39095364668306914,-0.48191688770281466,-1.2081927906797658,D,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
463309,0.39095364668306914,-0.7754709393757089,-0.555158971547409,B,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
459134,1.527952383281013,-0.7754709393757089,-0.555158971547409,C,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
464195,-0.8657291674515004,-0.7754709393757089,-1.2081927906797658,A,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
467696,2.4255829648057055,-0.48191688770281466,0.0978748475849478,B,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
459586,1.7673205383542643,-0.48191688770281466,-0.555158971547409,C,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
466504,-0.3271508185366849,1.8665155256803392,1.4039424858496614,B,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
466792,2.30589888726908,-0.7754709393757089,-1.2081927906797658,A,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
459875,1.6476364608176386,-0.7754709393757089,-0.555158971547409,A,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
463837,0.39095364668306914,-0.7754709393757089,0.0978748475849478,B,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
465384,0.7500058792929462,-0.7754709393757089,-0.555158971547409,B,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
462050,-1.4641495551346286,0.398745267315868,0.0978748475849478,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
465268,-0.8657291674515004,2.747177680699022,0.0978748475849478,B,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
461370,-1.0452552837564388,-0.48191688770281466,0.0978748475849478,D,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
464225,-0.7460450899148747,-0.48191688770281466,1.4039424858496614,C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
466665,-0.08778266346343355,-0.7754709393757089,-0.555158971547409,A,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
462290,-0.626361012378249,-0.48191688770281466,-1.2081927906797658,B,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
459326,-0.5066769348416233,-0.48191688770281466,1.4039424858496614,D,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
464926,0.1515854916098178,-0.7754709393757089,0.0978748475849478,A,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
460343,1.4082683057443872,-0.7754709393757089,-0.555158971547409,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
463626,-0.5066769348416233,1.2794074223345506,-0.555158971547409,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464266,-0.9255712062198133,1.572961474007445,0.0978748475849478,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
464491,-0.02794062469512071,1.572961474007445,-1.2081927906797658,D,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
467698,-0.2074667410000592,0.10519121564297379,-0.555158971547409,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463440,1.7673205383542643,-0.7754709393757089,0.0978748475849478,C,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
463602,-1.3444654775980032,1.572961474007445,0.7509086667173046,D,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
464706,-0.6862030511465619,-0.48191688770281466,0.0978748475849478,D,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
467220,-0.44683489607331056,-0.48191688770281466,-0.555158971547409,D,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
460313,-0.6862030511465619,3.040731732371916,0.0978748475849478,A,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
465497,-1.1050973225247518,3.3342857840448104,0.0978748475849478,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
465846,-0.2074667410000592,0.6922993189887623,-1.2081927906797658,A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
463374,-1.4641495551346286,-0.7754709393757089,0.0978748475849478,D,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
462704,0.27126956914644346,0.6922993189887623,1.4039424858496614,B,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
462160,-0.44683489607331056,0.10519121564297379,0.0978748475849478,C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
461365,-0.9854132449881261,-0.48191688770281466,0.0978748475849478,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
464205,2.30589888726908,-0.7754709393757089,-0.555158971547409,B,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
459294,-1.2247814000613775,1.8665155256803392,0.7509086667173046,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
460318,-0.8058871286831876,3.3342857840448104,0.0978748475849478,D,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
467967,-0.8058871286831876,1.572961474007445,0.7509086667173046,A,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
461797,-0.8058871286831876,-0.48191688770281466,0.0978748475849478,D,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
462980,-0.9255712062198133,-0.48191688770281466,1.4039424858496614,C,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
462361,0.9893740343661974,-0.7754709393757089,-0.555158971547409,A,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
461855,0.5106377242196948,-0.48191688770281466,-0.555158971547409,C,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
461069,-1.4641495551346286,-0.48191688770281466,-0.555158971547409,D,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
467522,-1.4641495551346286,-0.7754709393757089,-0.555158971547409,D,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
463327,-0.2074667410000592,-0.48191688770281466,1.4039424858496614,D,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
459824,-0.3271508185366849,1.572961474007445,-1.2081927906797658,D,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
461051,1.6476364608176386,-0.48191688770281466,-0.555158971547409,B,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
461142,-0.2074667410000592,-0.48191688770281466,0.0978748475849478,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
461521,1.4681103445127002,-0.7754709393757089,-0.555158971547409,B,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
459422,0.39095364668306914,-0.48191688770281466,0.7509086667173046,A,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
467792,-1.3444654775980032,-0.7754709393757089,0.7509086667173046,D,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
467432,-0.8657291674515004,-0.48191688770281466,0.0978748475849478,B,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
464016,-0.8657291674515004,-0.7754709393757089,-1.2081927906797658,A,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
464654,-0.26730877976837203,-0.48191688770281466,0.7509086667173046,B,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
459111,-0.14762470223174637,-0.7754709393757089,0.7509086667173046,B,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
459408,-0.9255712062198133,-0.48191688770281466,-1.2081927906797658,D,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
466473,-1.2846234388296902,-0.7754709393757089,0.0978748475849478,D,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
464365,-0.5066769348416233,-0.48191688770281466,-1.2081927906797658,A,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
460046,0.3311116079147563,0.10519121564297379,-0.555158971547409,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
466698,-1.0452552837564388,1.572961474007445,-0.555158971547409,D,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
460609,-0.626361012378249,-0.48191688770281466,-1.2081927906797658,C,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
459927,-0.9854132449881261,-0.7754709393757089,-0.555158971547409,D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
467057,0.39095364668306914,1.572961474007445,-0.555158971547409,A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
466052,-0.3869928573049977,0.6922993189887623,-0.555158971547409,D,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
464210,-0.02794062469512071,-0.7754709393757089,-0.555158971547409,A,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
465873,-0.5066769348416233,3.040731732371916,-1.2081927906797658,D,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
459802,0.39095364668306914,-0.48191688770281466,-1.2081927906797658,C,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
464817,-0.7460450899148747,1.2794074223345506,-1.2081927906797658,A,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
465540,-0.8657291674515004,-0.48191688770281466,-0.555158971547409,D,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
460845,-1.404307516366316,-0.7754709393757089,-0.555158971547409,D,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
459072,1.3484262669760745,-0.48191688770281466,-0.555158971547409,C,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
465694,-0.3869928573049977,-0.48191688770281466,-0.555158971547409,A,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
466381,0.5106377242196948,-0.18836283602992043,-0.555158971547409,C,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
460947,0.09174345284150495,1.2794074223345506,1.4039424858496614,C,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
467338,-0.9854132449881261,-0.18836283602992043,2.056976304982018,D,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
467189,0.1515854916098178,-0.48191688770281466,0.7509086667173046,C,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
466456,-0.02794062469512071,1.8665155256803392,-1.2081927906797658,A,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
463805,-0.6862030511465619,1.572961474007445,2.056976304982018,C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
462427,2.605109081110644,1.8665155256803392,0.7509086667173046,C,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
462785,-0.2074667410000592,-0.48191688770281466,1.4039424858496614,B,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
466906,0.9295319955978847,-0.48191688770281466,-0.555158971547409,B,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
461842,1.168900150671136,-0.48191688770281466,0.0978748475849478,C,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
462229,-1.2247814000613775,-0.7754709393757089,3.3630439432467316,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
462372,1.2885842282077615,-0.48191688770281466,-0.555158971547409,A,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
462400,0.2114275303781306,-0.7754709393757089,-1.2081927906797658,B,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
